TradingDate,Symbol,NAV,ReturnAccumulativeNAV,TradingDays,ChangeRatio,AvgTurnoverRate,Volume,MarketValue,y,IV,Ipostpbdt,PurchaseHouseholders,NetSales,Interest
2020/11/30,163110,2.0614,0.0025,21,-0.0082,0.000917,203697,611431752,0.0219,0.0102,2011/5/11,9765,512877725.5,109957.57
2020/3/31,163111,1.0221,-0.0564,22,-0.1027,0.001483,1138309,134327888.8,0.0848,0.031,2012/3/28,2269,784065908.3,437383.05
2020/4/30,163111,1.108,0.0472,21,0.0848,0.00084,615123,145720589.4,-0.0055,-0.1027,2012/3/28,2269,784065908.3,437383.05
2020/5/29,163111,1.0992,-0.0046,18,-0.0055,0.002838,1782312,144925749.9,0.1335,0.0848,2012/3/28,2269,784065908.3,437383.05
2020/6/30,163111,1.2516,0.0803,20,0.1335,0.002374,1656804,152969497.5,0.1266,-0.0055,2012/3/28,2269,784065908.3,437383.05
2020/7/31,163111,1.4128,0.0786,23,0.1266,0.00479,3843908,172337409.7,0.0165,0.1335,2012/3/28,2269,784065908.3,437383.05
2020/8/31,163111,1.4289,0.0073,21,0.0165,0.001949,1427613,175174747.1,-0.0423,0.1266,2012/3/28,2269,784065908.3,437383.05
2020/9/30,163111,1.3689,-0.0269,22,-0.0423,0.000705,541051,153598163.4,0.0368,0.0165,2012/3/28,2269,784065908.3,437383.05
2020/10/30,163111,1.4176,0.0225,16,0.0368,0.000635,354621,159245154.7,0.0113,-0.0423,2012/3/28,2269,784065908.3,437383.05
2020/11/30,163111,1.4315,0.0063,21,0.0113,0.0006,439826,161052191.9,0.0372,0.0368,2012/3/28,2269,784065908.3,437383.05
2020/3/31,163407,1.907,-0.0699,22,-0.0712,0.023575,27233306,5217763878,0.0567,-0.0187,2010/9/30,72112,2954536930,939192.75
2020/4/30,163407,2.0266,0.0627,21,0.0567,0.012534,13820749,5513418914,-0.0159,-0.0712,2010/9/30,72112,2954536930,939192.75
2020/5/29,163407,2.0049,-0.0107,18,-0.0159,0.010748,10158431,5425817421,0.0883,0.0567,2010/9/30,72112,2954536930,939192.75
2020/6/30,163407,2.1778,0.0862,20,0.0883,0.012302,12918932,4771348784,0.1349,-0.0159,2010/9/30,72112,2954536930,939192.75
2020/7/31,163407,2.4635,0.1312,23,0.1349,0.035651,43054519,5415049524,0.0592,0.0883,2010/9/30,72112,2954536930,939192.75
2020/8/31,163407,2.5888,0.0509,21,0.0592,0.015057,16602510,5735793879,-0.0494,0.1349,2010/9/30,72112,2954536930,939192.75
2020/9/30,163407,2.4586,-0.0503,22,-0.0494,0.007696,8890087,5134470568,0.0101,0.0592,2010/9/30,72112,2954536930,939192.75
2020/10/30,163407,2.4826,0.0098,16,0.0101,0.006017,5054604,5186544306,0.0522,-0.0494,2010/9/30,72112,2954536930,939192.75
2020/11/30,163407,2.6256,0.0576,21,0.0522,0.009659,10650828,5457327744,0.029,0.0101,2010/9/30,72112,2954536930,939192.75
2020/3/31,163821,1.427,-0.063,22,-0.0984,0.014274,70473,118174203.4,0.043,0.0328,2012/4/5,12138,1490416219,380514.3
2020/4/30,163821,1.504,0.054,21,0.043,0.00472,15535,123250700.9,0.023,-0.0984,2012/4/5,12138,1490416219,380514.3
2020/5/29,163821,1.501,-0.002,18,0.023,0.024884,153567,126080224.1,0.064,0.043,2012/4/5,12138,1490416219,380514.3
2020/6/30,163821,1.63,0.0859,20,0.064,0.044976,351586,118440904.9,0.183,0.023,2012/4/5,12138,1490416219,380514.3
2020/7/31,163821,1.935,0.1871,23,0.183,0.098927,895427,140115884.4,0.054,0.064,2012/4/5,12138,1490416219,380514.3
2020/8/31,163821,2.011,0.0393,21,0.054,0.037084,320404,147683758.6,-0.0279,0.183,2012/4/5,12138,1490416219,380514.3
2020/9/30,163821,1.915,-0.0477,22,-0.0279,0.011677,96085,70614265.91,0.0036,0.054,2012/4/5,12138,1490416219,380514.3
2020/10/30,163821,1.941,0.0136,16,0.0036,0.022298,55043,70867234.11,0.0454,-0.0279,2012/4/5,12138,1490416219,380514.3
2020/11/30,163821,2.049,0.0556,21,0.0454,0.010674,52701,74083544.07,-0.0122,0.0036,2012/4/5,12138,1490416219,380514.3
2020/5/29,164508,1.081,-0.0099,18,-0.0046,0.001963,141039,84254033.52,0.0482,0.0178,2015/2/26,5912,675295672.7,159895.68
2020/6/30,164508,1.153,0.0598,20,0.0482,0.001249,217954,38524650.31,0.1132,-0.0046,2015/2/26,5912,675295672.7,159895.68
2020/7/31,164508,1.289,0.1066,23,0.1132,0.001204,247284,42884646.1,0.0842,0.0482,2015/2/26,5912,675295672.7,159895.68
2020/8/31,164508,1.352,0.0446,21,0.0842,0.001077,221179,46495267.62,-0.0476,0.1132,2015/2/26,5912,675295672.7,159895.68
2020/9/30,164508,1.304,-0.0325,22,-0.0476,0.001736,213849,36864863.26,0.0415,0.0842,2015/2/26,5912,675295672.7,159895.68
2020/10/30,164508,1.35,0.0322,16,0.0415,0.004266,525563,38396172.96,-0.0096,-0.0476,2015/2/26,5912,675295672.7,159895.68
2020/11/30,164508,1.434,0.057,21,-0.0096,0.002527,415057,38027524.33,0.0947,0.0415,2015/2/26,5912,675295672.7,159895.68
2020/3/31,165309,1.1922,-0.0605,22,-0.0544,0.01323,999147,470434621.3,0.0509,-0.0094,2009/9/16,86240,5324471977,1941392.88
2020/4/30,165309,1.2593,0.0563,21,0.0509,0.002648,180938,494368326,0.0111,-0.0544,2009/9/16,86240,5324471977,1941392.88
2020/5/29,165309,1.2489,-0.0083,18,0.0111,0.006466,279017,499861307.4,0.0534,0.0509,2009/9/16,86240,5324471977,1941392.88
2020/6/30,165309,1.3519,0.0825,20,0.0534,0.0094,642305,450498412,0.1677,0.0111,2009/9/16,86240,5324471977,1941392.88
2020/7/31,165309,1.5604,0.1542,23,0.1677,0.015575,1232262,526029069.8,0.0472,0.0534,2009/9/16,86240,5324471977,1941392.88
2020/8/31,165309,1.6419,0.0522,21,0.0472,0.003559,243152,550870263.9,-0.0488,0.1677,2009/9/16,86240,5324471977,1941392.88
2020/9/30,165309,1.5702,-0.0437,22,-0.0488,0.002429,131049,431935340.5,0.0288,0.0472,2009/9/16,86240,5324471977,1941392.88
2020/10/30,165309,1.6016,0.02,16,0.0288,0.001859,86906,444387031.9,0.0604,-0.0488,2009/9/16,86240,5324471977,1941392.88
2020/11/30,165309,1.7075,0.0661,21,0.0604,0.002298,165304,471227344.5,0.0194,0.0288,2009/9/16,86240,5324471977,1941392.88
2020/3/31,165525,0.686,-0.0142,22,-0.0115,0.832791,4025831185,1710143062,0.0073,-0.0308,2015/7/2,1471,220740720.4,49170.41
2020/4/30,165525,0.688,0.0029,21,0.0073,0.268,1236662078,1722625858,-0.0536,-0.0115,2015/7/2,1471,220740720.4,49170.41
2020/5/29,165525,0.658,-0.0431,18,-0.0536,0.190095,751867403,1630253168,-0.0077,0.0073,2015/7/2,1471,220740720.4,49170.41
2020/6/30,165525,0.651,-0.0105,20,-0.0077,0.162398,713687032,1310957732,0.1127,-0.0536,2015/7/2,1471,220740720.4,49170.41
2020/7/31,165525,0.726,0.1138,23,0.1127,0.454794,2298473334,1458642785,0.0277,-0.0077,2015/7/2,1471,220740720.4,49170.41
2020/8/31,165525,0.741,0.0204,21,0.0277,0.219848,1014469234,1499104443,-0.0661,0.1127,2015/7/2,1471,220740720.4,49170.41
2020/9/30,165525,0.694,-0.0628,22,-0.0661,0.098633,476806206,1116280996,-0.0072,0.0277,2015/7/2,1471,220740720.4,49170.41
2020/10/30,165525,0.692,-0.0028,16,-0.0072,0.069838,245532275,1108215382,0.0509,-0.0661,2015/7/2,1471,220740720.4,49170.41
2020/11/30,165525,0.721,0.0414,21,0.0509,0.106466,491277743,1164674680,-0.0693,-0.0072,2015/7/2,1471,220740720.4,49170.41
2020/3/31,166402,0.9709,-0.0646,22,-0.0512,0.003018,153900,19878497.79,-0.0173,-0.07,2017/3/17,3107,344561770.2,71454.6
2020/4/30,166402,0.9941,0.0239,21,-0.0173,0.001412,66870,19534719.09,-0.0259,-0.0512,2017/3/17,3107,344561770.2,71454.6
2020/5/29,166402,0.9497,-0.0447,18,-0.0259,0.002723,69418,19029162.18,0.0627,-0.0173,2017/3/17,3107,344561770.2,71454.6
2020/6/30,166402,0.963,0.014,20,0.0627,0.005422,256701,20263467.37,-0.026,-0.0259,2017/3/17,3107,344561770.2,71454.6
2020/7/31,166402,0.976,0.0135,23,-0.026,0.004764,294933,19736617.22,0.0339,0.0627,2017/3/17,3107,344561770.2,71454.6
2020/8/31,166402,0.9779,0.0019,21,0.0339,0.001445,84218,20405311.64,-0.0864,-0.026,2017/3/17,3107,344561770.2,71454.6
2020/9/30,166402,0.9206,-0.0586,22,-0.0864,0.001342,44000,19039145.97,0.0196,0.0339,2017/3/17,3107,344561770.2,71454.6
2020/10/30,166402,0.935,0.0156,16,0.0196,0.002388,121752,19411651,0.0981,-0.0864,2017/3/17,3107,344561770.2,71454.6
2020/11/30,166402,1.0205,0.0914,21,0.0981,0.002755,120401,21315565.6,-0.0408,0.0196,2017/3/17,3107,344561770.2,71454.6
2020/3/31,501005,1.1568,0.0092,22,0.0053,0.017845,6911834,381465851,0.1013,0.0215,2015/12/17,22893,1656118440,574567.76
2020/4/30,501005,1.2605,0.0896,21,0.1013,0.018292,6062533,420112173,0.0587,0.0053,2015/12/17,22893,1656118440,574567.76
2020/5/29,501005,1.348,0.0694,18,0.0587,0.015601,4436921,444765861.2,0.1873,0.1013,2015/12/17,22893,1656118440,574567.76
2020/6/30,501005,1.5832,0.1745,20,0.1873,0.042515,19043040,695919952.7,0.212,0.0587,2015/12/17,22893,1656118440,574567.76
2020/7/31,501005,1.9161,0.2103,23,0.212,0.072005,36424709,843446201.3,-0.0453,0.1873,2015/12/17,22893,1656118440,574567.76
2020/8/31,501005,1.8309,-0.0445,21,-0.0453,0.040644,24761243,805247440.5,-0.0758,0.212,2015/12/17,22893,1656118440,574567.76
2020/9/30,501005,1.6829,-0.0808,22,-0.0758,0.017555,9947681,1236181240,0.0448,-0.0453,2015/12/17,22893,1656118440,574567.76
2020/10/30,501005,1.7632,0.0477,16,0.0448,0.01345,5384616,1291608835,-0.1293,-0.0758,2015/12/17,22893,1656118440,574567.76
2020/11/30,501005,1.5465,-0.1229,21,-0.1293,0.01262,7430525,1124596739,0.1161,0.0448,2015/12/17,22893,1656118440,574567.76
2020/3/31,501007,1.0574,-0.0716,22,-0.0611,0.022131,7547473,67761296.92,0.0509,0.0521,2016/11/25,2052,129424127.3,33857.75
2020/4/30,501007,1.1095,0.0493,21,0.0509,0.016286,5301605,71210033.99,0.0018,-0.0611,2016/11/25,2052,129424127.3,33857.75
2020/5/29,501007,1.1175,0.0072,18,0.0018,0.006679,1863672,71337765,0.1352,0.0509,2016/11/25,2052,129424127.3,33857.75
2020/6/30,501007,1.271,0.1374,20,0.1352,0.008584,2661475,62592521.1,0.03,0.0018,2016/11/25,2052,129424127.3,33857.75
2020/7/31,501007,1.305,0.0268,23,0.03,0.029753,10608284,64468322.21,0.0207,0.1352,2016/11/25,2052,129424127.3,33857.75
2020/8/31,501007,1.3393,0.0263,21,0.0207,0.014203,4623440,65801128.26,-0.054,0.03,2016/11/25,2052,129424127.3,33857.75
2020/9/30,501007,1.255,-0.0629,22,-0.054,0.005649,1926530,57115607.27,-0.004,0.0207,2016/11/25,2052,129424127.3,33857.75
2020/10/30,501007,1.258,0.0024,16,-0.004,0.008101,2009259,56889137.77,-0.0454,-0.054,2016/11/25,2052,129424127.3,33857.75
2020/11/30,501007,1.1999,-0.0462,21,-0.0454,0.005562,1810521,54307385.5,-0.0133,-0.004,2016/11/25,2052,129424127.3,33857.75
2020/3/31,501008,1.0485,-0.072,22,-0.0383,0.010965,1221260,37473150.72,0.0278,0.083,2016/11/25,2052,96619845.54,27973.97
2020/4/30,501008,1.0999,0.049,21,0.0278,0.004543,460008,38515036.28,-0.0072,-0.0383,2016/11/25,2052,96619845.54,27973.97
2020/5/29,501008,1.1075,0.0069,18,-0.0072,0.006583,533243,38237200.13,0.1471,0.0278,2016/11/25,2052,96619845.54,27973.97
2020/6/30,501008,1.2591,0.1369,20,0.1471,0.013486,1365427,28274096.08,0.0206,-0.0072,2016/11/25,2052,96619845.54,27973.97
2020/7/31,501008,1.2924,0.0264,23,0.0206,0.044648,5198724,28856143.98,0.0256,0.1471,2016/11/25,2052,96619845.54,27973.97
2020/8/31,501008,1.3259,0.0259,21,0.0256,0.026253,2791054,29594897.08,-0.0567,0.0206,2016/11/25,2052,96619845.54,27973.97
2020/9/30,501008,1.242,-0.0633,22,-0.0567,0.010428,1161372,22987844.74,0.008,0.0256,2016/11/25,2052,96619845.54,27973.97
2020/10/30,501008,1.2445,0.002,16,0.008,0.00483,391261,23172189.93,-0.0557,-0.0567,2016/11/25,2052,96619845.54,27973.97
2020/11/30,501008,1.1867,-0.0464,21,-0.0557,0.005087,540829,21881773.63,-0.0261,0.008,2016/11/25,2052,96619845.54,27973.97
2020/3/31,501009,1.5414,0.0268,22,0.0246,0.034411,18559815,210894078.9,0.0968,-0.0548,2016/11/25,1889,164937784,49540.86
2020/4/30,501009,1.6897,0.0962,21,0.0968,0.029975,15432360,231312024.2,0.0723,0.0246,2016/11/25,1889,164937784,49540.86
2020/5/29,501009,1.8167,0.0752,18,0.0723,0.017238,7606882,248030073.3,0.1757,0.0968,2016/11/25,1889,164937784,49540.86
2020/6/30,501009,2.1359,0.1757,20,0.1757,0.072908,35748197,727026203.8,0.235,0.0723,2016/11/25,1889,164937784,49540.86
2020/7/31,501009,2.6267,0.2298,23,0.235,0.106324,59952516,897850029.9,-0.0613,0.1757,2016/11/25,1889,164937784,49540.86
2020/8/31,501009,2.4642,-0.0619,21,-0.0613,0.104255,53674216,842844757.9,-0.0734,0.235,2016/11/25,1889,164937784,49540.86
2020/9/30,501009,2.2911,-0.0702,22,-0.0734,0.032457,17505685,1244344327,0.042,-0.0613,2016/11/25,1889,164937784,49540.86
2020/10/30,501009,2.3893,0.0429,16,0.042,0.03464,13587713,1296600257,-0.1033,-0.0734,2016/11/25,1889,164937784,49540.86
2020/11/30,501009,2.1349,-0.1065,21,-0.1033,0.026481,13633377,1162694437,0.1503,0.042,2016/11/25,1889,164937784,49540.86
2020/3/31,501010,1.5442,0.0265,22,0.0231,0.024702,1556528,525189144.4,0.0961,-0.0295,2016/11/25,1889,69836113.52,35612.44
2020/4/30,501010,1.6922,0.0958,21,0.0961,0.036514,2196244,575675068.6,0.0636,0.0231,2016/11/25,1889,69836113.52,35612.44
2020/5/29,501010,1.8189,0.0749,18,0.0636,0.030498,1572352,612268892.9,0.1787,0.0961,2016/11/25,1889,69836113.52,35612.44
2020/6/30,501010,2.1377,0.1753,20,0.1787,0.133663,7656747,1102625253,0.2427,0.0636,2016/11/25,1889,69836113.52,35612.44
2020/7/31,501010,2.628,0.2294,23,0.2427,0.24776,16321612,1370257767,-0.0699,0.1787,2016/11/25,1889,69836113.52,35612.44
2020/8/31,501010,2.4646,-0.0622,21,-0.0699,0.662946,39875010,1274489846,-0.0711,0.2427,2016/11/25,1889,69836113.52,35612.44
2020/9/30,501010,2.2908,-0.0705,22,-0.0711,0.161134,10153449,1800566078,0.0424,-0.0699,2016/11/25,1889,69836113.52,35612.44
2020/10/30,501010,2.3881,0.0425,16,0.0424,0.135657,6216780,1876934644,-0.1053,-0.0711,2016/11/25,1889,69836113.52,35612.44
2020/11/30,501010,2.1332,-0.1067,21,-0.1053,0.134886,8113134,1679321139,0.151,0.0424,2016/11/25,1889,69836113.52,35612.44
2020/3/31,501011,0.7675,-0.0245,22,-0.0303,0.062773,38790122,143812569.1,0.0495,-0.1112,2016/11/25,2867,120653527.9,55053.54
2020/4/30,501011,0.807,0.0515,21,0.0495,0.044063,25991135,150937572.5,0.0037,-0.0303,2016/11/25,2867,120653527.9,55053.54
2020/5/29,501011,0.8131,0.0076,18,0.0037,0.016348,8265268,151500072.8,0.1213,0.0495,2016/11/25,2867,120653527.9,55053.54
2020/6/30,501011,0.91,0.1192,20,0.1213,0.029417,16525657,126027146.4,0.1258,0.0037,2016/11/25,2867,120653527.9,55053.54
2020/7/31,501011,1.0258,0.1273,23,0.1258,0.035125,22691702,141884866.8,0.0176,0.1213,2016/11/25,2867,120653527.9,55053.54
2020/8/31,501011,1.0414,0.0152,21,0.0176,0.02916,17200241,144388717.3,-0.0645,0.1258,2016/11/25,2867,120653527.9,55053.54
2020/9/30,501011,0.9665,-0.0719,22,-0.0645,0.019532,12069690,194986293.7,-0.0082,0.0176,2016/11/25,2867,120653527.9,55053.54
2020/10/30,501011,0.9602,-0.0065,16,-0.0082,0.012001,5393281,193379815.5,-0.0218,-0.0645,2016/11/25,2867,120653527.9,55053.54
2020/11/30,501011,0.9351,-0.0261,21,-0.0218,0.009742,5746579,189162810.2,0,-0.0082,2016/11/25,2867,120653527.9,55053.54
2020/3/31,501012,0.7615,-0.0248,22,-0.0405,0.057519,4796732,63497737.75,0.0594,-0.1134,2016/11/25,2867,155126565.6,69240.69
2020/4/30,501012,0.8004,0.0511,21,0.0594,0.055696,4433526,67267392.36,-0.0012,-0.0405,2016/11/25,2867,155126565.6,69240.69
2020/5/29,501012,0.8062,0.0072,18,-0.0012,0.01847,1260208,67183622.26,0.1197,0.0594,2016/11/25,2867,155126565.6,69240.69
2020/6/30,501012,0.902,0.1188,20,0.1197,0.047355,3590050,42458281.29,0.1247,-0.0012,2016/11/25,2867,155126565.6,69240.69
2020/7/31,501012,1.0164,0.1268,23,0.1247,0.057307,4996285,47753746.22,0.0218,0.1197,2016/11/25,2867,155126565.6,69240.69
2020/8/31,501012,1.0315,0.0149,21,0.0218,0.038698,3080435,48793926.83,-0.0698,0.1247,2016/11/25,2867,155126565.6,69240.69
2020/9/30,501012,0.957,-0.0722,22,-0.0698,0.030629,2554256,54653195.17,0,0.0218,2016/11/25,2867,155126565.6,69240.69
2020/10/30,501012,0.9505,-0.0068,16,0,0.009413,570908,54653195.17,-0.0292,-0.0698,2016/11/25,2867,155126565.6,69240.69
2020/11/30,501012,0.9253,-0.0265,21,-0.0292,0.008499,676544,53059143.65,-0.0054,0,2016/11/25,2867,155126565.6,69240.69
2020/3/31,501016,0.9875,-0.0579,22,-0.0535,0.044853,47503628,1343953156,0.0141,-0.0123,2017/3/21,1306,232323368.3,75401.48
2020/4/30,501016,1.0035,0.0162,21,0.0141,0.024783,25054143,1362958555,-0.0388,-0.0535,2017/3/21,1306,232323368.3,75401.48
2020/5/29,501016,0.9626,-0.0408,18,-0.0388,0.019926,17266338,1310014945,0.0902,0.0141,2017/3/21,1306,232323368.3,75401.48
2020/6/30,501016,1.0564,0.0974,20,0.0902,0.037014,35637222,1755750150,0.2291,-0.0388,2017/3/21,1306,232323368.3,75401.48
2020/7/31,501016,1.3003,0.2309,23,0.2291,0.16176,179106720,2157970479,0.0286,0.0902,2017/3/21,1306,232323368.3,75401.48
2020/8/31,501016,1.3329,0.0251,21,0.0286,0.061486,62159588,2219722147,-0.0301,0.2291,2017/3/21,1306,232323368.3,75401.48
2020/9/30,501016,1.2873,-0.0342,22,-0.0301,0.025953,27486903,2041609572,-0.0442,0.0286,2017/3/21,1306,232323368.3,75401.48
2020/10/30,501016,1.2301,-0.0444,16,-0.0442,0.01962,15112238,1951398916,0.0406,-0.0301,2017/3/21,1306,232323368.3,75401.48
2020/11/30,501016,1.287,0.0463,21,0.0406,0.023825,24086098,2030531070,-0.0234,-0.0442,2017/3/21,1306,232323368.3,75401.48
2020/3/31,501019,0.8021,-0.0979,22,-0.1002,0.006623,9518697,189297629.2,0.0676,0.0484,2017/3/7,2925,268002328.7,96386.8
2020/4/30,501019,0.8548,0.0657,21,0.0676,0.006781,9303034,202091211.2,0.0047,-0.1002,2017/3/7,2925,268002328.7,96386.8
2020/5/29,501019,0.863,0.0096,18,0.0047,0.005046,5934503,203038883.9,0.042,0.0676,2017/3/7,2925,268002328.7,96386.8
2020/6/30,501019,0.9011,0.0441,20,0.042,0.004562,5961098,234277316.5,0.2912,0.0047,2017/3/7,2925,268002328.7,96386.8
2020/7/31,501019,1.163,0.2906,23,0.2912,0.047243,70989554,302487957.4,0.0486,0.042,2017/3/7,2925,268002328.7,96386.8
2020/8/31,501019,1.2153,0.045,21,0.0486,0.045967,63066359,317179480,-0.0438,0.2912,2017/3/7,2925,268002328.7,96386.8
2020/9/30,501019,1.1569,-0.0481,22,-0.0438,0.011492,16518224,749422752,-0.0311,0.0486,2017/3/7,2925,268002328.7,96386.8
2020/10/30,501019,1.1117,-0.0391,16,-0.0311,0.007377,7710867,726084327.2,0.0402,-0.0438,2017/3/7,2925,268002328.7,96386.8
2020/11/30,501019,1.1716,0.0539,21,0.0402,0.012596,17280990,755257358.2,0.1236,-0.0311,2017/3/7,2925,268002328.7,96386.8
2020/3/31,501023,0.9294,-0.0932,22,-0.1395,0.004533,435512,12670402.92,-0.0239,-0.0056,2016/8/25,5710,581109746.3,180468.84
2020/5/29,501023,0.9503,-0.0111,18,-0.0239,0.001178,71500,12959933.34,0.0745,-0.1395,2016/8/25,5710,581109746.3,180468.84
2020/6/30,501023,0.9974,0.0496,18,0.0745,0.003054,231630,13826439.77,0.0465,-0.0239,2016/8/25,5710,581109746.3,180468.84
2020/7/31,501023,1.0622,0.065,22,0.0465,0.022081,2568144,14469848.36,-0.0028,0.0745,2016/8/25,5710,581109746.3,180468.84
2020/8/31,501023,1.0499,-0.0116,21,-0.0028,0.005226,502114,14428779.72,-0.0308,0.0465,2016/8/25,5710,581109746.3,180468.84
2020/10/30,501023,0.9896,-0.0077,14,-0.0308,0.013678,968329,11542261.64,0.1137,-0.0028,2016/8/25,5710,581109746.3,180468.84
2020/11/30,501023,1.0799,0.0912,21,0.1137,0.011663,1120617,12854957.38,-0.0147,-0.0308,2016/8/25,5710,581109746.3,180468.84
2020/3/31,501025,0.968,-0.0424,22,-0.0624,0.013603,2907549,267545116.8,-0.0385,-0.033,2016/9/30,1381,252151508,91707.69
2020/5/29,501025,0.9209,-0.0251,18,-0.0385,0.012523,2190098,256965809.4,0.0163,-0.0624,2016/9/30,1381,252151508,91707.69
2020/6/30,501025,0.9287,0.008,18,0.0163,0.019869,3860974,141326868.4,-0.0309,-0.0385,2016/9/30,1381,252151508,91707.69
2020/7/31,501025,0.8944,-0.035,22,-0.0309,0.131455,29375640,136957487.6,-0.0341,0.0163,2016/9/30,1381,252151508,91707.69
2020/8/31,501025,0.8554,-0.0413,21,-0.0341,0.254388,51903687,132286770.2,0.0351,-0.0309,2016/9/30,1381,252151508,91707.69
2020/10/30,501025,0.8234,0.0239,14,0.0351,0.75293,117046282,282299692.5,0.1271,-0.0341,2016/9/30,1381,252151508,91707.69
2020/11/30,501025,0.9308,0.123,21,0.1271,0.565924,115467728,318185246.6,-0.0311,0.0351,2016/9/30,1381,252151508,91707.69
2020/3/31,501029,0.9175,-0.0356,22,-0.0339,0.013439,236466441,1584572435,0.0208,-0.0357,2016/11/25,2452,402189544.1,131646.61
2020/4/30,501029,0.938,0.0216,21,0.0208,0.007234,121508588,1617548203,0.0011,-0.0339,2016/11/25,2452,402189544.1,131646.61
2020/5/29,501029,0.9371,-0.0009,18,0.0011,0.006034,86872584,1619283769,0.0407,0.0208,2016/11/25,2452,402189544.1,131646.61
2020/6/30,501029,0.9792,0.0435,20,0.0407,0.007,111976186,1508258769,0.1421,0.0011,2016/11/25,2452,402189544.1,131646.61
2020/7/31,501029,1.116,0.1356,23,0.1421,0.01021,187828840,1722614804,0.028,0.0407,2016/11/25,2452,402189544.1,131646.61
2020/8/31,501029,1.1462,0.0264,21,0.028,0.004637,77891318,1770767247,-0.057,0.1421,2016/11/25,2452,402189544.1,131646.61
2020/9/30,501029,1.0782,-0.0578,22,-0.057,0.002297,40419583,1330785838,-0.0019,0.028,2016/11/25,2452,402189544.1,131646.61
2020/10/30,501029,1.0787,0.0005,16,-0.0019,0.002867,36692747,1328309957,0.0652,-0.057,2016/11/25,2452,402189544.1,131646.61
2020/11/30,501029,1.148,0.0625,21,0.0652,0.004378,73537033,1414965779,-0.0472,-0.0019,2016/11/25,2452,402189544.1,131646.61
2020/3/31,501030,0.5351,-0.0348,22,-0.0393,0.080803,36798506,80417794.77,0.0167,-0.0175,2016/11/25,1773,272078402.6,44754.52
2020/4/30,501030,0.5476,0.0234,21,0.0167,0.025839,11232483,81763073.87,-0.0128,-0.0393,2016/11/25,1773,272078402.6,44754.52
2020/5/29,501030,0.5443,-0.006,18,-0.0128,0.009309,3468490,80716745.68,0.0278,0.0167,2016/11/25,1773,272078402.6,44754.52
2020/6/30,501030,0.5564,0.0222,20,0.0278,0.009724,4025870,67617115.45,0.1081,-0.0128,2016/11/25,1773,272078402.6,44754.52
2020/7/31,501030,0.6148,0.105,23,0.1081,0.049858,23738083,74927073.88,0.052,0.0278,2016/11/25,1773,272078402.6,44754.52
2020/8/31,501030,0.6492,0.056,21,0.052,0.036519,15875220,78825718.37,-0.0804,0.1081,2016/11/25,1773,272078402.6,44754.52
2020/9/30,501030,0.5931,-0.0864,22,-0.0804,0.02874,13088286,156426169.2,-0.0118,0.052,2016/11/25,1773,272078402.6,44754.52
2020/10/30,501030,0.58,-0.0221,16,-0.0118,0.015467,5122679,154585861.4,-0.0051,-0.0804,2016/11/25,1773,272078402.6,44754.52
2020/11/30,501030,0.5807,0.0012,21,-0.0051,0.011861,5155902,153797158,-0.0581,-0.0118,2016/11/25,1773,272078402.6,44754.52
2020/3/31,501031,0.5342,-0.035,22,-0.0307,0.046177,3946955,42707470.9,0.0205,-0.0089,2016/11/25,1773,75811665.06,9217.43
2020/4/30,501031,0.5464,0.0228,21,0.0205,0.019757,1688707,43582298.05,-0.0109,-0.0307,2016/11/25,1773,75811665.06,9217.43
2020/5/29,501031,0.5429,-0.0064,18,-0.0109,0.00893,617899,43105119.6,0.024,0.0205,2016/11/25,1773,75811665.06,9217.43
2020/6/30,501031,0.5549,0.0221,20,0.024,0.008885,723284,36884201.46,0.0883,-0.0109,2016/11/25,1773,75811665.06,9217.43
